%eval_id interface         m_root          m_top         p_root          p_top         t_root          t_top    my_function  my_constraint 
447          NO_ID  0.03215707703  0.03551510618   0.3235948461   0.4116835358   0.1230968456   0.1075915773    0.010845076    -0.06877142 
448          NO_ID  0.02732431377  0.02374366763    0.337167978   0.3338102387   0.1030236571   0.1309787125   0.0078556919     0.01302376 
449          NO_ID  0.01475860586  0.02296091215   0.4490599274   0.4027510697   0.1204900031   0.1226773251     0.00655078     0.06204447 
450          NO_ID  0.04083364981  0.01509153075    0.331333263   0.4628259262   0.1214647206   0.1173255904   0.0088672554    -0.02562356 
451          NO_ID           0.05  0.02671514658   0.3360816088   0.3868777437   0.1346264678           0.15      0.0127843    -0.12948811 
452          NO_ID           0.05  0.03459297033   0.3349451822   0.4160753612           0.15   0.1499537201    0.014573472    -0.16992766 
453          NO_ID   0.0390501068  0.01013615497   0.3603944171   0.4046360258   0.1037497104   0.1266224922   0.0078634592     0.00527978 
454          NO_ID  0.03444399884  0.01073202604   0.3161593082   0.3920449822   0.1163968839  0.08920986398   0.0068624453     0.03622937 
455          NO_ID  0.04980339499  0.02374078833   0.3218095049   0.3939243969   0.1238079644   0.1485038319    0.011981223    -0.11000359 
456          NO_ID  0.02568411092 0.005514864792   0.3482346005     0.38793341   0.1026886412   0.1492763897   0.0055408729     0.08951312 
457          NO_ID   0.0340073186  0.04755541174   0.3880800699   0.3253213634   0.1099140659   0.1292377963    0.013412416     -0.1288842 
458          NO_ID  0.02849814633  0.03731894789   0.3121222184   0.3695323213  0.09087918075    0.121800092    0.010189176    -0.04695112 
459          NO_ID           0.05  0.02193525317            0.3     0.36916428   0.1065357053   0.1418848847     0.01122058    -0.09132349 
460          NO_ID           0.05  0.03863894713            0.3   0.3531310805  0.09053882979   0.1487144426    0.014117105    -0.15732443 
461          NO_ID  0.02484621216  0.02149644455            0.3   0.4322773052   0.1396547733  0.09913733913   0.0074381442      0.0255096 
462          NO_ID   0.0424321978  0.01405470243   0.4660192951   0.4551642849   0.1257884969   0.1328219614     0.01001888    -0.05831313 
463          NO_ID  0.03408053248 0.0009956038779   0.4774247669   0.4384241642   0.1188774102    0.123897927   0.0066317236     0.04728132 
464          NO_ID  0.04790249789              0            0.3            0.3    0.112419885   0.1201542124    0.007766475     0.01114529 
465          NO_ID  0.03623148598  0.03291458598   0.3966692233   0.3293357946  0.08376443368   0.1312604652    0.010758535    -0.07177353 
466          NO_ID   0.0274310557  0.02752366932   0.3270494177   0.4370920186   0.1189790547   0.1238707863    0.008920636    -0.01624846 
467          NO_ID           0.05  0.04522372228            0.3   0.3349008426   0.1267539786   0.1400804503    0.015660351     -0.1922366 
468          NO_ID           0.05  0.03122443498   0.3904444162   0.4144709505    0.104182761   0.1056699709     0.01325349     -0.1424228 
469          NO_ID  0.03995854138  0.02752008548   0.3490342981   0.4266055146  0.08364899708           0.15    0.010862579    -0.07479805 
470          NO_ID  0.03222868005 0.002754701627   0.4664905641    0.356310422   0.1321153086   0.1393971137   0.0066183568     0.04941648 
471          NO_ID  0.02932882759  0.03549332642   0.3784578477   0.3573119895  0.09519247309   0.1415037783    0.010392551    -0.05442506 
472          NO_ID  0.02375303963  0.03636982546   0.3431298291   0.4157838566  0.09046001535           0.08   0.0092495885    -0.02013987 
473          NO_ID  0.03442726796  0.01198970436   0.4677551043            0.3           0.08   0.1147512378   0.0074155396     0.01701474 
474          NO_ID  0.02684020937  0.02225744913   0.4616284982   0.3277462556  0.09831949163   0.1293315404   0.0079015885     0.00904948 
475          NO_ID  0.04361497713              0   0.3817104114   0.4059059146           0.15  0.09779255802   0.0076045329     0.01719576 
476          NO_ID  0.04828234805 0.006513714019   0.3037050743   0.4093593515   0.1129609022   0.1461226465   0.0087672491     -0.0203253 
477          NO_ID  0.01709453979  0.01408715857   0.4235528954   0.4642587269   0.1256647817   0.1142671724   0.0056543648     0.08619609 
478          NO_ID  0.04817574762  0.01546099298   0.3171830226   0.3981006348           0.15  0.09886683769    0.010176947    -0.06473744 
479          NO_ID  0.03821281073  0.01392430474    0.392269913   0.3986893569  0.09571035391   0.1259492791   0.0083280932     -0.0095011 
480          NO_ID  0.03066547663  0.02312159187   0.3636164852   0.4107974408   0.1090595322   0.1202909524   0.0085381623    -0.01038671 
481          NO_ID  0.03707097592  0.04159420574    0.443775087   0.3786558592   0.1185336332   0.0882094126    0.012970962    -0.12624413 
482          NO_ID  0.04247454342  0.01171459303   0.3584942284   0.4401341444   0.1458447735   0.1439205353   0.0091991033    -0.03287768 
483          NO_ID  0.04269714602 0.008513083831   0.4075113774   0.4351767269   0.1210982762   0.1232964057   0.0086181471    -0.01804376 
484          NO_ID  0.03088727086  0.02350174599            0.5   0.3011019729   0.1150607862   0.1299304147   0.0090844501    -0.02838516 
485          NO_ID  0.04026298259  0.02351991945            0.3   0.4521817177   0.1299336209   0.1007968369   0.0099927643    -0.05670029 
486          NO_ID  0.02576883722  0.01411736361   0.4240224869   0.3284438856  0.09475277492    0.127378372   0.0065098787     0.05229697 
487          NO_ID  0.03484003869  0.01331903899   0.3422256803   0.3587279183   0.1180801821           0.08   0.0073059364     0.02150017 
488          NO_ID  0.02361468834  0.02223711562    0.338041159   0.3999233062   0.1258487912   0.1325701195   0.0075272666     0.02561432 
489          NO_ID   0.0421321132 0.003881126202   0.3465553827   0.3993947128   0.1386854138   0.1457884062   0.0078947665     0.00865942 
490          NO_ID           0.05   0.0432442678   0.3636123406   0.3912597201   0.1253637939   0.1499936709    0.016222775    -0.20250714 
491          NO_ID  0.03429324123 0.009527343098   0.4913435274   0.4213724981           0.08   0.1275354807   0.0073725739     0.01894626 
492          NO_ID  0.02555474932  0.02417723205   0.4966679918   0.3509444666   0.1011108939   0.1296216211   0.0083456961    -0.00291038 
493          NO_ID           0.05  0.01688295221   0.3233528025   0.3659197773   0.1132147329   0.1280949805    0.010503555    -0.07337254 
494          NO_ID  0.04861645099    0.035413466   0.3226626064     0.37792867  0.09712568248    0.125036886    0.013329339    -0.14121401 
495          NO_ID  0.04711980757  0.04299442625            0.3   0.3764496883  0.08762264459           0.15    0.014669305    -0.16508687 
496          NO_ID  0.01804066804  0.03475650866   0.3278842575   0.4517736918   0.1227666222  0.08493400475   0.0087217269     0.00069195 
497          NO_ID   0.0493963466 0.001600262992   0.3458942673   0.4052720474    0.146143594   0.1459492231   0.0088764643    -0.01964682 
498          NO_ID  0.03369458178  0.03678562414   0.3607935856    0.424793965   0.1154804099           0.08    0.011163512    -0.07960802 
499          NO_ID           0.05  0.01871366941   0.3408944237   0.4300055003   0.1120701389   0.1125152498    0.010900706    -0.08509558 
500          NO_ID  0.03768547965 0.006353799549   0.3634136488   0.4093072581   0.1237445933   0.1231273036   0.0073092654     0.02390471 
501          NO_ID  0.04351596645   0.0472262513   0.3506889913   0.4239846134   0.1189307072   0.1226843412    0.015684625    -0.18504536 
502          NO_ID  0.04853566699  0.03192109091    0.363716022   0.4575657488           0.15   0.1423210625    0.014279375    -0.16308433 
503          NO_ID  0.04691940416  0.02652668574   0.3391708839   0.4182610842  0.08452620249   0.1465782183     0.01171872    -0.10096872 
504          NO_ID  0.03872953208   0.0111345415   0.4853587446    0.302947618   0.1368599258   0.1309564887   0.0088794678    -0.02498305 
505          NO_ID  0.03549630066              0    0.453173894   0.3760856122   0.1246002662   0.1335866933   0.0066762911     0.04793429 
506          NO_ID  0.02049557505  0.02368594019            0.3   0.4446461116   0.1209170556    0.123663225   0.0073196949     0.03545266 
507          NO_ID   0.0404440309 0.005869598706   0.3794101041   0.3475657973  0.09421648626   0.1304053788   0.0075093224     0.01670703 
508          NO_ID  0.02008784094  0.01208151784   0.4406673765   0.4067662319           0.15   0.1145041605   0.0058739982     0.07644868 
509          NO_ID  0.02737237566 0.001025358384            0.5   0.4658112032   0.1065034368   0.1403173171   0.0056595467     0.08246678 
510          NO_ID  0.03700801518   0.0126392275   0.4832070861   0.4356423343  0.09248007323   0.1245882916   0.0083825076    -0.01232708 
511          NO_ID  0.02589623129  0.04118575111   0.4148273975    0.384863731  0.09743056134    0.119463203    0.011007144    -0.06482571 
512          NO_ID  0.02595665083  0.03267331015   0.3282165372    0.416294646   0.1192998872   0.1288688875   0.0095765488    -0.03010833 
513          NO_ID  0.02046094204 0.006590433546            0.3   0.3519498995  0.08274524234   0.1300760427   0.0046438193     0.12210375 
514          NO_ID   0.0259000728  0.02326044325   0.3090875977            0.5   0.1158491114   0.1115716806   0.0080765393     0.00790429 
515          NO_ID  0.03372151706   0.0251535661   0.4642962684   0.3285414346  0.09462873985   0.1481920953   0.0097397156    -0.04544234 
516          NO_ID   0.0305412143  0.02783406965   0.4021403747   0.3485930714  0.09000301966   0.1437428059   0.0092729423    -0.02860713 
517          NO_ID 0.007187462496   0.0270618309    0.351688177   0.4254136061     0.13175143    0.122055512   0.0062878341      0.0830915 
518          NO_ID           0.05  0.01924671543            0.3   0.4456638681   0.1397333227   0.1481151841    0.011458941    -0.09692657 
519          NO_ID  0.04845607608 0.0001856754548            0.3   0.4278155838   0.1318745105   0.1344002132   0.0080898153     0.00249225 
520          NO_ID  0.03930389403  0.01510437768            0.3   0.4235730948           0.15  0.09765997704   0.0085858926    -0.01714718 
521          NO_ID  0.02791725021  0.04663465097   0.4042894425   0.4155010714   0.1114477173   0.1153730847    0.012808268    -0.10695136 
522          NO_ID  0.04465093681  0.01034842339   0.3411387867   0.3136653509   0.1305644987   0.1289291972   0.0088899722    -0.02536106 
523          NO_ID  0.04578569987 0.006121489478   0.3922190698   0.3980277798  0.09051901743   0.1025760682   0.0082026757    -0.00777453 
524          NO_ID  0.03872252545  0.03417868816   0.3636042079   0.3057681684  0.09471979464   0.1174693235    0.011235366    -0.08643168 
525          NO_ID  0.03791824905  0.01596948698   0.4565386556   0.3251231009  0.08223979291   0.1203625054   0.0085479813    -0.01757228 
526          NO_ID  0.03274861684  0.01460706143   0.4525621843   0.3463227256   0.1139819297   0.1329327363   0.0079618804     0.00364748 
527          NO_ID  0.04000093291  0.02513519357   0.3587748309    0.475371466   0.1373912417  0.08935268667    0.010649431    -0.07406753 
528          NO_ID  0.04095446023  0.01161981222   0.3286907735   0.4183758605   0.1362869898   0.1442291864   0.0087439138     -0.0193392 
529          NO_ID  0.03411667514  0.03537642821   0.4080491938   0.4007087317   0.1406756405   0.1266391691    0.011825257    -0.09671414 
530          NO_ID  0.03225386876  0.02325578266   0.3263067233   0.3217169602  0.09774767756   0.1368566003   0.0084613767    -0.00780916 
531          NO_ID  0.04941146392  0.02549965538            0.3   0.4071377899   0.1200577582   0.1435724318    0.012015712    -0.11087853 
532          NO_ID  0.02428175249  0.02452467813   0.3227930547   0.3729676869   0.1364438344   0.1371037039   0.0079482272     0.01281214 
533          NO_ID  0.04387213946   0.0450893447   0.3176968691   0.3287126207   0.1265816566   0.1434893684    0.014565825    -0.16348892 
534          NO_ID  0.04932245081  0.02189764426   0.4288720015    0.472293157  0.09074668627           0.15    0.012236182    -0.11643827 
535          NO_ID    0.048662549  0.01702461153   0.3355580452   0.4074557904   0.1085030484  0.09316297515    0.010074454     -0.0632478 
536          NO_ID  0.04525268826              0    0.396820036   0.3925932833           0.15  0.09714736195    0.007969466     0.00627309 
537          NO_ID           0.05  0.03970707377   0.3107530346   0.3204790403  0.09911699266   0.1459978103    0.014318788    -0.16341531 
538          NO_ID  0.02716574047  0.01001213605   0.4962183642   0.3864356679  0.08572349616   0.1367644297   0.0064728288       0.051929 
539          NO_ID  0.03196501433  0.02102416474            0.5   0.3384276475   0.1153645121   0.1189717491   0.0088748317    -0.02402842 
540          NO_ID  0.04146494344  0.01767529616   0.3105932732   0.3264546105   0.1120530918   0.1388897824     0.00912588    -0.03184652 
541          NO_ID  0.03449235815  0.01829757798     0.34010344   0.3083117977           0.08   0.1202323699   0.0078003793     0.00797027 
542          NO_ID  0.03031196734  0.01995286739    0.479857254   0.3569859204   0.1122529549    0.144777159   0.0085971393    -0.01277739 
543          NO_ID 0.004866544369 0.009171136228   0.3383996504   0.3926976673   0.1390478441   0.1353184233   0.0037041977     0.17224509 
544          NO_ID  0.03080860852 0.008260252308   0.4154747438   0.3436636623   0.1114675782   0.1286035774   0.0066188709     0.04730821 
545          NO_ID           0.05  0.03566741349            0.3   0.4505792573   0.1254103615   0.1473891308    0.014624354     -0.1693967 
546          NO_ID   0.0453256168  0.04191379154   0.3007034448   0.4111467901  0.08498258847   0.1453049186     0.01438043    -0.15706384 
547          NO_ID  0.02248061073  0.04517000596   0.3036346329   0.3945528969   0.1454728549    0.116579333     0.01142258    -0.06795555 
548          NO_ID  0.03108497929              0   0.4596233769   0.4775183604  0.09590882749   0.1305045824   0.0057618292     0.07725519 
549          NO_ID  0.04356127175              0   0.3381524556   0.4150905049           0.15   0.1354020764   0.0076104961     0.01921359 
550          NO_ID  0.04017211443 0.007085427842    0.401894741   0.4225077567    0.118343166   0.1212212616   0.0079118554     0.00372046 
551          NO_ID  0.03940429243 0.0001970198422   0.4716284781   0.3510909936    0.119612931    0.148380803   0.0075287432     0.02102584 
552          NO_ID  0.04896358777  0.02768644467   0.3350054294   0.3293256596           0.08   0.1394693334    0.011757689    -0.10423666 
553          NO_ID  0.03099241188  0.02731034217   0.4590277006   0.3798059677  0.09679131001           0.15   0.0097973729    -0.04346198 
554          NO_ID  0.03466790739  0.04225747136   0.4061980935     0.34758889   0.1412735871   0.1359281642    0.012991006    -0.12229449 
555          NO_ID  0.04047589434  0.03954205597   0.3647386258    0.443645666    0.115562689           0.08    0.013038432    -0.12896132 
556          NO_ID  0.03625369766 0.002081249577   0.3550608808   0.3343466667  0.09861825881    0.136929162   0.0063929865     0.05596405 
557          NO_ID           0.05  0.01275456935   0.4718056789   0.3059146763   0.1124973398   0.1365217388    0.010968689    -0.08492655 
558          NO_ID  0.04040172926 0.007462995628     0.31784081   0.4975551349   0.1070113293   0.1335363393   0.0077012992     0.01129389 
559          NO_ID  0.04394658624  0.02281485437   0.3345982889   0.3742532606   0.1305409737           0.15    0.010893863    -0.07988954 
560          NO_ID           0.05   0.0363220537            0.3   0.4500346143  0.09476269016   0.1433283637    0.014306347    -0.16067874 
561          NO_ID  0.03144177481 0.004070061516   0.3453082379            0.3  0.08897743146   0.1365751914   0.0058947788     0.07345486 
562          NO_ID           0.05  0.04937334264   0.3184373961   0.4314708152  0.09798146668   0.1236545443    0.016916936    -0.21318883 
563          NO_ID  0.04099463526   0.0301333286   0.3051597615   0.3127737351   0.1224801656   0.1467745521     0.01111232    -0.08339757 
564          NO_ID  0.02704559063  0.01756284466   0.4661615434   0.3083473784   0.1470997765   0.1264597562    0.007626099      0.0168016 
565          NO_ID  0.02439437949  0.02868683948   0.3546589899            0.3   0.1187246154   0.1370393914   0.0083567556     0.00154489 
566          NO_ID  0.02945183126  0.03205905484   0.4327061527   0.4086870189  0.09638619093   0.1456678483    0.010351512    -0.05453169 
567          NO_ID  0.02051111079           0.05   0.4095726104   0.3851022023  0.09452247866   0.1261591663    0.011923278    -0.07381594 
568          NO_ID           0.05  0.00721490832   0.3942769367   0.4554224527   0.1010133886   0.1097521683   0.0093147065    -0.04040492 
569          NO_ID           0.05  0.01223253137   0.3524208632   0.4280213404  0.08566487286           0.15   0.0099127702    -0.05536687 
570          NO_ID   0.0241331722  0.02158156711   0.3016837349   0.4554845802  0.09018645374   0.1072883878     0.00709522     0.03742081 
571          NO_ID  0.04177783179  0.03809826599   0.4986231858    0.395350819  0.08490986022   0.1395883963    0.013852373    -0.14898521 
572          NO_ID  0.03813373785   0.0214951765   0.4847902173    0.333562835   0.1199797993   0.1455751187    0.010289798    -0.06392616 
573          NO_ID  0.04570701811  0.02615668438   0.3399141598   0.4913804367  0.09410347557   0.1497154114     0.01196449     -0.1057725 
574          NO_ID  0.03869162394  0.01357434291   0.3335279897    0.376297171   0.1349321165   0.1351478434   0.0084216008    -0.01057631 
575          NO_ID   0.0130021957  0.03410571148   0.3097303274   0.4469289429   0.1167194301  0.08193219396   0.0078087421     0.03215489 
576          NO_ID  0.04407775195 0.006178086146   0.3458846919   0.4264229863  0.08869091682   0.1414188045   0.0080028139     0.00185427 
577          NO_ID           0.05  0.03415929765   0.3565122508   0.4654761488   0.1060813261   0.1475151656    0.014516448    -0.16643953 
578          NO_ID  0.03428412478 0.009071349534   0.4392728976    0.326822411   0.0982920326   0.1226583102   0.0071625086     0.02738404 
579          NO_ID  0.02330061454  0.02735616348   0.3327934672   0.3893806261           0.15   0.1176676681   0.0081241187     0.00878844 
580          NO_ID  0.04499110373  0.04750808369   0.3009153263   0.3585211728  0.09275836206   0.1459689668    0.015125841    -0.17263198 
581          NO_ID   0.0343857935  0.02451499635   0.3569138779   0.4627925783  0.09386572186  0.08744263763   0.0091272136     -0.0302527 
582          NO_ID  0.04045042473 0.006882707988   0.3396933258   0.3316524076   0.1187396419   0.1369638398   0.0077069113     0.01222938 
583          NO_ID  0.03401030281 0.001957337758   0.4511773259   0.3672269884   0.1193786097   0.1255434239   0.0065480866      0.0501202 
584          NO_ID           0.05  0.02671331656   0.3411101016   0.4002116684   0.1262794506    0.144970812    0.012703578    -0.12798482 
585          NO_ID  0.03985982567  0.02984979393   0.3766556266   0.4557958189   0.1296960441  0.09107740429    0.011500512    -0.09496331 
586          NO_ID  0.04236996581  0.02410830648   0.4783044826   0.3192888162  0.09135888657   0.1207197295     0.01085454    -0.08242404 
587          NO_ID  0.01955762664  0.02625165567   0.3057052193   0.4108150584   0.1185937747   0.1268120883   0.0075042807     0.03162447 
588          NO_ID  0.03337705903  0.01580824565   0.3236435178   0.4018775946   0.1330988539   0.1463332039   0.0080624148      0.0035049 
589          NO_ID  0.04315123571  0.03012687609   0.3543555171   0.3770996833  0.08623066883           0.15    0.011687742    -0.09783679 
590          NO_ID           0.05  0.02806221658            0.3   0.4124231832           0.15   0.1441974184    0.012983364     -0.1349234 
591          NO_ID  0.02445314841 0.001653566403   0.3457930062    0.307044214  0.09149225932   0.1422352853   0.0047848965     0.11721641 
592          NO_ID   0.0393007414 0.003741217426   0.3475516536   0.3015571603           0.08   0.1353160873   0.0068468773     0.03915063 
593          NO_ID  0.04181167511  0.04828961313   0.3139584715   0.3053013924   0.1218917094   0.1364361384    0.014508529    -0.15994823 
594          NO_ID  0.03565116031  0.02199032128   0.3333909322   0.3516241308   0.1078400741           0.15   0.0090962993    -0.02705276 
595          NO_ID  0.01966610531   0.0421534616   0.3530563645            0.3   0.1093017994   0.1342882922   0.0097745759    -0.02609289 
596          NO_ID  0.03843845217 0.003103063816    0.418441108   0.4110793032  0.08329355012   0.1297610724   0.0068881856     0.03636652 
597          NO_ID  0.04778750776  0.04760392427   0.3106323821   0.4451020184  0.08391304247           0.15    0.016410444    -0.19806397 
598          NO_ID 0.008274173632  0.04654780766   0.3127654197    0.419963136   0.1150765712  0.09581712489   0.0095340088      0.0015882 
599          NO_ID  0.03238391925              0   0.3517437143            0.3   0.1034966064   0.1267214423   0.0056336196     0.08301216 
600          NO_ID   0.0325563332   0.0217806654   0.4371814458            0.5   0.1270574568  0.08096606033   0.0090749636    -0.02944231 
601          NO_ID           0.05  0.03829643988   0.4930294413   0.4415456057  0.09384517684   0.1474716654    0.016063955    -0.20198768 
602          NO_ID   0.0335348034  0.02129003037   0.3254649502   0.3392380833  0.08472846669    0.143319915   0.0083002793    -0.00353134 
603          NO_ID  0.04029825517  0.02507103077            0.5   0.3407047612    0.122629411           0.15    0.011550454    -0.09657818 
604          NO_ID  0.04870759431           0.05   0.3174349973   0.4093273756  0.09836427918   0.1236201161    0.016584758    -0.20539039 
605          NO_ID   0.0337591796 0.007239321434   0.4621291873   0.4762246032   0.1319369195   0.1392731887   0.0075345733     0.01801854 
606          NO_ID  0.02816441035              0   0.4496335467   0.4313811646           0.08           0.15   0.0053768218     0.09352094 
607          NO_ID  0.03653207331   0.0110675606   0.4584126822   0.3261818997   0.1049750665   0.1345995466   0.0080203349     0.00069657 
608          NO_ID  0.04367998836  0.01350209963   0.3465753391   0.3128901543  0.09305917916   0.1437080066   0.0089423116    -0.02698314 
609          NO_ID  0.02814399362  0.01750267164     0.30469615   0.3393195387   0.1049657536   0.1470073512   0.0072365114     0.03173703 
610          NO_ID  0.03779762255 0.005173608603   0.4124536948   0.4867074733  0.09934155413   0.1252218257    0.007255476     0.02458143 
611          NO_ID  0.04318326224  0.01778824064    0.350156133   0.3615447472   0.1359013914   0.1443192141   0.0099942014    -0.05619401 
612          NO_ID  0.02161833112  0.01016099739   0.3464035641   0.3611036869  0.09710377695   0.1176322217   0.0052804425     0.09641591 
613          NO_ID  0.03622756822  0.03240747421    0.411545734   0.4403591003   0.1452775975   0.1398261876    0.012037987    -0.10313433 
614          NO_ID  0.03734095063  0.01949154168   0.3087846681            0.3    0.090452242   0.1406790888   0.0085094944    -0.01210892 
615          NO_ID           0.05 0.001498458699   0.4973539134   0.4320055312  0.09344901533   0.1057790325   0.0091365743    -0.03373015 
616          NO_ID           0.05  0.02455068199   0.3348028269            0.5   0.1012011914     0.14222199    0.012437021    -0.12078178 
617          NO_ID  0.02491280336  0.01557332165            0.3   0.4677015088           0.08   0.1048990187   0.0061469628     0.06516856 
618          NO_ID  0.03737443559  0.04858138133   0.4294392868   0.4152040477   0.1414730868   0.1324073566    0.015617171    -0.17964005 
619          NO_ID   0.0492202696  0.04274438928            0.5   0.3624909222  0.09274150007   0.1321453586    0.016339842    -0.20864105 
620          NO_ID           0.05 0.005987141921   0.3173430911   0.3155938128   0.1496255612   0.1264725068   0.0092138704    -0.03340733 
621          NO_ID  0.03680292041  0.04133662497   0.3042405352   0.3067821619   0.1102259634   0.1342571903    0.012099728    -0.10191691 
622          NO_ID  0.03391940222  0.04613563472    0.408187888   0.4355975082   0.1222305597   0.1092755789    0.013965005    -0.14046419 
623          NO_ID  0.04189065702  0.04594188017   0.3461296732   0.3769649469   0.1150033717  0.08429337625    0.014034038    -0.15091634 
624          NO_ID  0.04478481328           0.05   0.3046112545   0.3919204936  0.09880195824   0.1195606958    0.015631143    -0.18256247 
625          NO_ID  0.03744283812  0.01489348743   0.3285048477   0.4518117483  0.08743384724   0.1465665654   0.0082754772    -0.00475109 
626          NO_ID  0.04086185826  0.01795969853   0.3530234967   0.4845669737   0.1072303044    0.140233008   0.0096662994    -0.04645693 
627          NO_ID  0.04641751083  0.02655197201   0.4407609028   0.4329608615           0.08           0.15    0.012238907    -0.11466485 
628          NO_ID  0.03498860791   0.0367082326   0.4951358525    0.335117486  0.09463596146    0.124736506    0.011774412    -0.09834021 
629          NO_ID  0.02885737785  0.03926929531   0.4018149767   0.3422459808   0.1380600015   0.1353928474    0.011331593    -0.07801092 
630          NO_ID 0.004489013091  0.02876435221            0.3   0.4562070163    0.126445866           0.08   0.0060379002     0.09381786 
631          NO_ID           0.05           0.05            0.3   0.4112791471  0.08844468506   0.1209411547    0.016596578    -0.20659471 
632          NO_ID  0.01885332944  0.02077743971            0.3   0.4328862182    0.122146196    0.141594919    0.006784101     0.05401397 
633          NO_ID           0.05   0.0103633551   0.3297575752    0.412464625  0.08640007819   0.1455054601   0.0094666583    -0.04288477 
634          NO_ID           0.05  0.04370913764   0.3344893725   0.4045618773           0.08   0.1341787082    0.015417831    -0.18389171 
635          NO_ID  0.03628177392  0.02206657493   0.3793879553   0.4395706347   0.1411424511   0.1468492091    0.009931772    -0.05076361 
636          NO_ID  0.03961204734              0   0.4683775197   0.3403016775   0.1179527848   0.1483657685   0.0075037805     0.02179676 
637          NO_ID  0.04634022025   0.0334992605            0.3            0.3   0.1307057569   0.1473974761    0.012608221    -0.12356544 
638          NO_ID           0.05  0.03010428413   0.3227694734            0.5  0.09703521201           0.15     0.01361168    -0.14583462 
639          NO_ID  0.04543602656  0.02861431062   0.3225576353   0.3257036449  0.08772568673  0.09984547643     0.01082628    -0.08134109 
640          NO_ID  0.02837624736  0.01864830333   0.3599252559            0.5   0.1297969602           0.08   0.0076202094     0.01581949 
641          NO_ID  0.03944928787  0.01533912957    0.306799955            0.3  0.09564101928    0.149585909    0.008402084     -0.0088836 
642          NO_ID  0.04597541361  0.02364008233   0.3674053213   0.3870695188   0.1429141789    0.148175923    0.011709582    -0.10192519 
643          NO_ID  0.02616034999           0.05    0.308221342   0.4105901236   0.1159695345  0.08197064404    0.012350947    -0.09185982 
644          NO_ID  0.04709559879           0.05            0.3   0.3820931401  0.08906853436   0.1183621242    0.015752587    -0.18774611 
645          NO_ID   0.0412951307   0.0224224676   0.4266836939   0.4145215988           0.08   0.1452720199    0.010520375    -0.07043701 
646          NO_ID  0.03518120615 0.005930522721   0.3283118583            0.5   0.1011505514   0.1434468825   0.0067878827     0.04279128 
647          NO_ID  0.04480203042  0.03120258972   0.4876821187   0.4012324499  0.09897629906   0.1170436217     0.01301357    -0.13543665 
648          NO_ID  0.04574764306  0.01654263408   0.3042306487   0.4501389047   0.1391567173   0.1398213327    0.010184382    -0.06236768 
649          NO_ID  0.03175134748  0.01085247615     0.33190873   0.3335296153           0.15   0.1473346904   0.0072273342     0.03049764 
650          NO_ID  0.04568310314  0.03777030981            0.3   0.3112324996   0.1206333247   0.1488119349    0.013363744    -0.13947433 
651          NO_ID  0.03158386718  0.01386582735   0.3814658162   0.4102282678   0.1130654349  0.09995217725   0.0072081173     0.02603403 
652          NO_ID  0.02413014562  0.04406236836   0.3882277907   0.4250244278   0.1349300081   0.1390528825    0.012097175    -0.08537716 
653          NO_ID           0.05  0.03589511095            0.5   0.4454849914   0.1439900846     0.12625982    0.016225794    -0.20839596 
654          NO_ID   0.0317331401              0   0.4871043593   0.3106394841   0.1128570186   0.1453543016   0.0062616048     0.06236091 
655          NO_ID   0.0344396504 0.009130949755   0.3405816478   0.3767939682   0.1039641885    0.141119266   0.0070626349      0.0333353 
656          NO_ID  0.04326323881  0.03457115062   0.3045979991            0.3   0.1477050459   0.1412866761    0.012394385    -0.11725503 
657          NO_ID  0.04070147471           0.05   0.3751417779   0.4477725136   0.1383084823   0.1321846329    0.016492827     -0.1974892 
658          NO_ID  0.04417718302 0.004134647141   0.3266386939   0.3241840679  0.09937875152   0.1492725547   0.0077999891     0.01058722 
659          NO_ID  0.04043026618  0.03481118117   0.4142003116   0.4380977967  0.08469165366           0.15    0.012805869    -0.12085378 
660          NO_ID  0.04302080759  0.04439757414   0.3126953875   0.3961917731  0.08154880107   0.1327145787    0.014062099    -0.14789528 
661          NO_ID  0.03179085254  0.02024160527   0.3058549455   0.4999976063           0.08   0.1043360931   0.0080280816     0.00355014 
662          NO_ID  0.04219936544           0.05   0.3174881636   0.4070156683    0.113684253   0.1187122095    0.015573286    -0.17966944 
663          NO_ID           0.05  0.04301426227   0.4935264936   0.4092172013    0.091782531   0.1345134316    0.016659485    -0.21440089 
664          NO_ID  0.03357827814  0.01468838562   0.3244309723   0.4770147587   0.1078091141  0.09478885152   0.0074649742      0.0173645 
665          NO_ID  0.04163711557  0.01761347305    0.314228424   0.4052405734  0.09848432616   0.1392620601   0.0092257727    -0.03452837 
666          NO_ID  0.04922497979           0.05   0.3180348671   0.3990399159   0.1038457567   0.1194721541    0.016622169    -0.20762169 
667          NO_ID  0.03060137486  0.04496376868   0.3145507062   0.3196405048   0.1418366862   0.1458335854    0.012314664    -0.09975958 
668          NO_ID           0.05  0.01215716657    0.336180465            0.5   0.1386598152           0.15    0.010584129    -0.07254392 
669          NO_ID  0.04895750658  0.02893158829   0.4143725141   0.3903821768           0.08           0.15    0.012777651    -0.12846714 
670          NO_ID  0.03668007474  0.01561693162            0.5    0.378092474   0.1130120385   0.1437687638    0.009264417    -0.03554595 
671          NO_ID  0.04149104041  0.02275065223   0.3130409829   0.4886810333  0.09743475631  0.08589285905   0.0098397341    -0.05367976 
