%eval_id interface         m_root          m_top         p_root          p_top         t_root          t_top          alpha           span      chord_tip    my_function  my_constraint 
3262         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3263         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3264         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3265         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3266         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3267         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3268         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3269         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3270         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3271         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3272         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3273         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3274         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3275         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3276         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3277         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3278         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3279         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3280         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3281         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3282         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3283         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3284         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3285         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3286         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3287         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3288         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3289         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3290         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3291         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3292         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3293         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3294         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3295         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3296         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3297         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3298         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3299         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3300         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3301         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3302         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3303         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3304         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3305         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3306         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3307         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3308         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3309         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3310         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3311         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3312         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3313         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3314         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3315         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3316         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3317         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3318         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3319         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3320         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3321         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3322         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3323         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3324         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3325         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3326         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3327         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3328         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3329         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3330         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3331         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3332         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3333         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3334         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3335         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3336         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3337         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3338         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3339         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3340         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3341         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3342         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3343         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3344         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3345         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3346         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3347         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3348         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3349         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3350         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3351         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3352         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3353         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3354         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3355         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3356         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3357         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3358         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3359         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3360         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3361         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3362         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3363         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3364         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3365         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3366         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3367         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3368         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3369         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3370         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3371         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3372         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3373         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3374         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3375         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3376         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3377         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3378         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3379         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3380         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3381         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3382         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3383         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3384         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3385         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3386         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3387         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3388         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3389         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3390         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3391         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3392         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3393         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3394         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3395         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3396         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3397         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3398         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3399         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3400         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3401         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3402         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3403         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3404         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3405         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3406         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3407         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3408         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3409         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3410         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3411         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3412         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3413         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3414         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3415         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3416         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3417         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3418         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3419         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3420         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3421         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3422         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3423         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3424         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3425         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3426         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3427         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3428         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3429         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3430         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3431         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3432         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3433         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3434         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3435         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3436         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3437         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3438         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3439         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3440         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3441         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3442         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3443         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3444         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3445         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3446         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3447         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3448         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3449         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3450         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3451         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3452         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3453         NO_ID  0.04614322551  0.08956090289   0.4779939541   0.3242390975   0.1869197805   0.1464696404    -2.70855975    9.801565779    1.489553208  0.01691097287     0.01480976 
3454         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3455         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3456         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3457         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3458         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3459         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3460         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
3461         NO_ID           0.12           0.12            0.5            0.5           0.19           0.19   -1.718710625    10.01722242            1.5  0.06649260139     -0.8215129 
