%eval_id interface         m_root          m_top         p_root          p_top         t_root          t_top          alpha           span      chord_tip    my_function  my_constraint 
5693         NO_ID           0.04   0.1142089736   0.3179037642   0.3381109873   0.1616822424           0.11    3.821549305             15    1.240333348  0.07335294135     -1.3393879 
5694         NO_ID  0.05635740088   0.1170701964   0.4733357125   0.3038698202   0.1556324422     0.14494118    2.164564925    10.00230675   0.7182849066  0.02819787416    -0.35305119 
5695         NO_ID  0.04469464992   0.1089533765    0.333570846   0.3242175416   0.1893949003   0.1820814622    4.399800087              5    1.483560795  0.03622103108    -0.01181209 
5696         NO_ID  0.04855593031   0.1024265599            0.3    0.340477483   0.1454708014   0.1274075744    2.403406924    10.08951779    1.295460143  0.04308688414     -0.5051479 
5697         NO_ID   0.1068707481   0.1182582209   0.3045702905   0.4062077011   0.1308119826           0.19  -0.9690396836    11.40884557    1.330548917  0.05320462613     -0.7874244 
5698         NO_ID  0.09739544357   0.1064031605   0.4474252695   0.4195418367   0.1355872147   0.1388333689   0.6014671373    13.79376304      1.3876824  0.06748777467     -1.2579063 
5699         NO_ID   0.1172969622   0.1048695924   0.4654641126   0.4110195672    0.178087982   0.1384259654    3.689492106    12.11097627    1.361780497  0.09738966518     -1.5169003 
5700         NO_ID  0.05471780321  0.07785958087   0.4686003235   0.3429828953   0.1737723213   0.1437274722    1.794289287    11.73412302   0.7602211867   0.0233096819    -0.36207867 
5701         NO_ID  0.04586188461   0.1073641424            0.5   0.4167544803   0.1883612194    0.136444214    3.938721005    14.92172114   0.7009029327  0.04282477299     -0.9952519 
5702         NO_ID  0.06538581046    0.100008959   0.4379491358   0.3278420273   0.1506508511   0.1526266084             -5    11.28544354   0.8503727149 0.007546734148     0.15197846 
5703         NO_ID  0.04722432477           0.12   0.3172747631   0.4790805739   0.1662040706   0.1325529148  -0.6659844271    5.440121405    1.356668315  0.02401526103     0.10101157 
5704         NO_ID   0.0506757579  0.06903404103   0.4844982895   0.3548557408           0.11   0.1650517415    -1.55301106    13.76404291    1.249579546  0.01864056469    -0.20937932 
5705         NO_ID           0.04   0.1147383698   0.4441042607   0.3110412957   0.1540163501   0.1141477606    4.693517363    8.933061766    1.175763779  0.05261042938      -0.524213 
5706         NO_ID    0.118165006  0.09759495831   0.4612315269   0.3199846666   0.1308207362   0.1831518017   -1.947572141    10.63569536    1.178167528  0.03275188955     -0.5090771 
5707         NO_ID   0.1051797122           0.12   0.4039964374   0.3280365573   0.1542324163   0.1431027759   -2.081320918     11.7072109            1.5  0.04397904688      -0.732935 
5708         NO_ID           0.04  0.09252067052   0.4192972547    0.367045522   0.1765319647   0.1191280564    1.151561016     11.8317193   0.9663351119   0.0253320241    -0.35977048 
5709         NO_ID  0.05200016633  0.05556656034            0.5   0.4057850621   0.1228252691   0.1448990064   0.3437037601    8.569446472            1.5  0.01886133549    -0.04071754 
5710         NO_ID  0.09071166273   0.1034717485            0.5   0.4157546656   0.1840962794   0.1859733768    3.663535899      5.4234724    1.428852925  0.05060861711    -0.17452031 
5711         NO_ID   0.0581191532  0.07235018111   0.4914363543   0.3868952461   0.1652832568   0.1424097881    1.399454916    12.60638508   0.8686945072  0.02595247542    -0.46950608 
5712         NO_ID  0.07084166845   0.1185739323   0.4087212021   0.3454767504   0.1585690306    0.110611558    3.826815719             15   0.9265439178  0.06307246556     -1.3619808 
5713         NO_ID  0.04492360448  0.09343474244   0.3418471711            0.3    0.127484756   0.1193004337    4.834580716    10.55664513    1.271942913  0.05347501324     -0.7117363 
5714         NO_ID  0.08230210835   0.1195862324            0.5   0.3291496424           0.11     0.15955247   0.6596119367    9.889469036   0.8281761366  0.03242438554    -0.42502415 
5715         NO_ID  0.06235832877   0.1116239621    0.364143835            0.3   0.1358707173   0.1544743076    2.071901362    9.694707947    0.803576599  0.02822158451    -0.33346432 
5716         NO_ID   0.0503463557   0.1141302637   0.4329808889   0.4207219941   0.1554017165   0.1767708183    -3.23274466    14.58166006   0.8677328443  0.01756493865    -0.21345133 
5717         NO_ID  0.08580645726   0.1135467906   0.3324505479   0.3054702297   0.1589388448   0.1689473143    -3.63430078    10.19110011    1.373063155  0.02120160704    -0.19398928 
5718         NO_ID   0.1136817804  0.06988758556   0.4657814607   0.3609671575   0.1721250081   0.1187259235    1.797806197    11.90033491   0.5968669248  0.04202448506     -0.6911166 
5719         NO_ID   0.1097509038   0.1116498581   0.3027394412   0.3245890518   0.1510747061   0.1457064234   -4.459886248    10.50081651    1.367271571  0.01773349708    -0.22786605 
5720         NO_ID  0.07304283454   0.1196439593            0.3            0.3   0.1407050959   0.1476965813    1.412588842    8.648757273            1.5  0.05041804712    -0.47093618 
5721         NO_ID  0.08486256376           0.12   0.4343358446   0.4046625642   0.1149915677   0.1513870296   0.4531682653    9.955652327     1.34237146  0.05461654203     -0.6523172 
5722         NO_ID  0.04895898402   0.1036354455   0.3393056047   0.3672531099   0.1542868566   0.1643785723   0.5909170434             15    1.336043666  0.05127122583     -0.9411941 
5723         NO_ID           0.12  0.06903112622    0.314589759   0.3555910561   0.1626658722           0.19    -4.29922767    11.68789489   0.7567250167  0.01197504799    -0.09873825 
5724         NO_ID           0.12   0.0929970064   0.3147081879   0.3323293639   0.1341063337   0.1855287451   -3.636628142    12.85456912   0.9904110004  0.02148190469    -0.39270002 
5725         NO_ID  0.04260632443  0.07639472376   0.3643400805   0.4070898786   0.1630275868   0.1779988417   -1.861664167    13.52314407     1.20490533  0.01859891148    -0.14563173 
5726         NO_ID   0.1011671817   0.1127569304   0.4912334975   0.4061131674   0.1460404677   0.1893639194   -1.006820029    12.24832617    1.402193057  0.05829856054     -0.9549661 
5727         NO_ID  0.04832970808  0.08794287048   0.3666197231            0.3           0.19   0.1689066873    3.058748392              5    1.371890631  0.02384411147     0.09185052 
5728         NO_ID  0.05014773081   0.1195143303   0.3173988655   0.3526100342    0.186504924   0.1249166127              5             15    1.270374538  0.09914813286     -1.7192769 
5729         NO_ID  0.04714660369   0.1146741042    0.321413878            0.3   0.1637377624   0.1169593777    2.279595376    14.45648627   0.9102309664  0.04009449852     -0.8179206 
5730         NO_ID   0.1174179251           0.12   0.4754959857   0.3734609091           0.19           0.11    1.304221748    13.26266328   0.9042487587  0.06511546712     -1.2496774 
5731         NO_ID           0.04  0.07716701632   0.4591270743   0.4751539669   0.1681857761   0.1334999564  0.03002682454    12.79313768    1.059379701  0.02312292843    -0.32376784 
5732         NO_ID  0.05722315252   0.1175727716   0.3593624793    0.413505778   0.1700911187   0.1806383904              5    13.85594402     1.34926275   0.1129443498     -1.7008171 
5733         NO_ID  0.06602750909   0.1051739445   0.4922715944    0.398401438           0.11   0.1618227911    3.920974247     13.7365518   0.6838393862  0.04273974683     -0.9340509 
5734         NO_ID           0.12  0.07632342157    0.347467211   0.3428336557   0.1378956312   0.1894854306   -4.425728885    13.62950926   0.9520376652  0.01515092074    -0.26761758 
5735         NO_ID    0.040331897  0.08580360059   0.4570851547    0.304630321   0.1395203331   0.1756420379    4.902455916     14.3702259   0.5558842662  0.02999636809     -0.7170484 
5736         NO_ID  0.04659734808   0.1155213397   0.4524849335   0.3360685816   0.1588318105   0.1269410031    2.276012945    9.742260429    1.226753117  0.04549421271     -0.5044422 
5737         NO_ID  0.09540610542   0.1087840441            0.5   0.3166708166           0.11   0.1830061477    2.453087947    6.208654562     1.38782453  0.04667901579    -0.23129809 
5738         NO_ID  0.06964719348   0.1180210294   0.4693464417   0.4164126329   0.1457281422   0.1410724416    1.645262707    7.589311871     1.42041582  0.05007385111    -0.36527425 
5739         NO_ID           0.04  0.06868463074            0.5   0.3330487228   0.1717793725           0.19    3.580639101    5.761771519    1.146978667    0.021715294     0.05665785 
5740         NO_ID  0.04588467972  0.07804709638   0.4520180895   0.3519726838   0.1732674485   0.1462435678    4.746200492             15    1.310395133  0.06705978409      -1.347361 
5741         NO_ID   0.0909597424   0.1005581144   0.3084489913    0.320508611   0.1704988359   0.1106291652    3.733489511             15   0.8133995906  0.05528368997     -1.2658612 
5742         NO_ID  0.05649684013           0.12            0.5   0.4312625011           0.19   0.1384415023              5    14.03343103    0.652498987  0.05217590589     -1.1153698 
5743         NO_ID  0.06297660795  0.05139860982   0.4933371744    0.414139604   0.1209557989   0.1341945047    1.380172521    9.175724195   0.9864990679  0.01894265584    -0.12639374 
5744         NO_ID  0.04844788682   0.1079987847    0.337961669    0.358394003   0.1606848046   0.1308241312    1.304380753    14.21597355     1.15899692  0.04634643563     -0.8645661 
5745         NO_ID  0.05141586861   0.1129504962   0.3185970875            0.3   0.1475261063   0.1428321691     3.06908551     14.0273033   0.9181837096  0.04356089924     -0.9066747 
5746         NO_ID  0.06237027114   0.1045490659            0.5   0.4138019283    0.186948044   0.1385731249    4.859670262      14.956508   0.7763521687  0.05948519266     -1.3179497 
5747         NO_ID   0.0634489233  0.06280876205   0.4988263769   0.3712735747   0.1678535674   0.1469385275     1.74584343    13.59340643   0.9526301692  0.02955993638      -0.623832 
5748         NO_ID  0.06119503035  0.05399736409   0.4722900389   0.4133264632   0.1356838912           0.19   -2.807651828    5.436173652    1.055582758 0.005880834598     0.33775434 
5749         NO_ID  0.07713003273           0.12   0.3106535213   0.3174254093   0.1378163536   0.1388874184   -2.609539042    12.13790789    1.463447126  0.04118402603    -0.49260634 
5750         NO_ID           0.12           0.12   0.4863929098   0.3845415548   0.1873653332   0.1202078726    2.149209874    12.67116985    0.961853963  0.07556574605     -1.3219341 
5751         NO_ID           0.12           0.12   0.3112782154            0.3    0.153055387   0.1479935337    2.677906424     11.3824632    1.306113458  0.08460824226     -1.2142416 
5752         NO_ID   0.1037580676   0.1168647431   0.3287301171    0.415802336   0.1291011141   0.1245467471    1.685603991    9.463515256    1.303862206  0.06068576906     -0.7092552 
5753         NO_ID   0.0545932296   0.1129319766   0.3145336434   0.3815264206   0.1329224793   0.1837843979   -2.430572975    11.24731144    1.187897919  0.02498526719    -0.21637404 
5754         NO_ID           0.04           0.12   0.3133199317   0.3294803311   0.1571199793   0.1176018896   -0.147669843             15    1.285850395  0.04986078938     -0.8133531 
5755         NO_ID           0.12   0.1083144015    0.304025315     0.40183359   0.1329131372   0.1417217042  -0.6182273842    9.899530336    1.256419239  0.04713124975     -0.5790313 
5756         NO_ID   0.0640239623   0.1133743972   0.4869787455   0.3181196292           0.11   0.1387838424    2.749272816    8.963522973   0.8526098234  0.03329859309    -0.35653704 
5757         NO_ID  0.04425070974           0.12   0.4346651172   0.4432541924   0.1540559431   0.1669995944    2.512950631    9.429874085    1.206984513  0.05340831888     -0.5470746 
5758         NO_ID   0.1011997438    0.116961608    0.339149289   0.3583979832   0.1512668244   0.1404149559   -3.159827731    11.18872906            1.5  0.03351892349    -0.48584604 
5759         NO_ID   0.1080497515   0.0882820473   0.3053461648            0.3   0.1479454899           0.19   -2.307136057    11.51931581   0.8086886272  0.01811941209    -0.27790815 
5760         NO_ID  0.04185868491  0.08673753059    0.329075895   0.3007138637   0.1538611613   0.1160995438              5    12.18431522    1.332766151  0.05951449762     -0.9419744 
5761         NO_ID  0.06083714631   0.0600242852   0.3555631473   0.3136060378   0.1415461442   0.1136398153              5     12.7043048            1.5  0.05600521611     -1.0141773 
5762         NO_ID  0.04249838702  0.09924175986            0.5   0.4076851219   0.1825056475   0.1211998629   0.5068128888    11.78285051   0.9745212635  0.02670152896    -0.37615478 
5763         NO_ID   0.0713394071           0.12   0.4573375804   0.3843075155   0.1244913079           0.19    1.343194175    9.481278295   0.8439525346  0.03440254935    -0.40339553 
5764         NO_ID   0.0534802677  0.09779051711   0.3309371762   0.3379111331           0.19   0.1805516959    4.104000574    5.781129984    1.236409641  0.03454884182    -0.07400417 
5765         NO_ID   0.1195752738   0.1150113828   0.4644789967   0.4577243548   0.1378868944   0.1342798233   -2.744545029    12.60273201    1.226901236  0.04441974072     -0.8368347 
5766         NO_ID  0.04881040622   0.1103525609   0.4633460411   0.3631592866   0.1153474534   0.1650095475   -1.866648544             15    1.121229845  0.02976071155     -0.5116889 
5767         NO_ID           0.12  0.08584347863   0.3249347956   0.3496913969   0.1803300161   0.1453613314    3.540032777    11.67280323    1.395571241  0.07439958321     -1.2144821 
5768         NO_ID           0.04   0.1187941561   0.4333457802   0.4193534329           0.11   0.1200665665    3.979538857    9.049992348    1.074927524  0.04853460403    -0.48423243 
5769         NO_ID   0.1183697919           0.12            0.3   0.3107006366   0.1437738478   0.1343661437   -4.418174972    8.464234873    1.243669902  0.03866366394    -0.12221825 
5770         NO_ID   0.1145314445  0.09078576994   0.3505400737   0.3979666192   0.1670798834   0.1392487385    1.229880897              5   0.5378338268  0.02076484492     0.11090988 
5771         NO_ID   0.1129829024  0.07123491349   0.4939482514   0.3385973254    0.184078935    0.131487053    1.674479223    12.04075979            0.5  0.04100532708      -0.672701 
5772         NO_ID           0.04    0.100717825            0.3            0.3   0.1891642594   0.1687852176              5    10.01192991    1.208978965   0.0552321008     -0.6789062 
5773         NO_ID           0.04  0.07392928147   0.4761674347   0.4280388034   0.1534580023   0.1744351746   -1.076699606    13.14117871     1.13840144  0.01979481361    -0.20428622 
5774         NO_ID   0.1184036617  0.09935763214   0.3087096007   0.3639307605   0.1371781498    0.183752579   -3.104817686    13.77178131    1.073762437  0.02798538947     -0.6085322 
5775         NO_ID    0.100063357  0.09748137533   0.4861566175   0.3107991245   0.1273053732   0.1803146094  -0.7610151417    10.07843612    1.228254368  0.03559214733    -0.48063725 
5776         NO_ID  0.04268735562   0.0735207375   0.3681953896   0.4199115897    0.157161806    0.178465582   -2.683171438    12.45289045    1.097592057   0.0125951501     0.05911508 
5777         NO_ID  0.04141524753   0.1104294964   0.3530512654   0.3276011242   0.1380951335   0.1871779144   -2.559592638     6.43914155    1.124487272   0.0117444189     0.21743429 
5778         NO_ID  0.05319087341  0.09685771582   0.3346455381   0.3152245235   0.1237505141   0.1106065051    4.091173052     10.4456665    1.194004769  0.04837599449     -0.6437676 
5779         NO_ID  0.06581659337  0.09380956809   0.4225439665   0.3326844954   0.1491492361   0.1515249231   -4.836087096    11.67364592   0.8481072481 0.007420033884     0.15154982 
5780         NO_ID  0.05025253696   0.0937548716   0.3805822542   0.3821942204   0.1818325714    0.114391872    1.392190863    14.63338875     1.01672292  0.03552027515      -0.758007 
5781         NO_ID  0.05519401654  0.09719417655   0.3772346524   0.3111278163           0.19   0.1654562731    2.280786218              5    1.404039142  0.02484306808     0.08426476 
5782         NO_ID  0.07851765165   0.1107808543    0.499474197   0.4149001188   0.1159602103   0.1509385503              5    14.63104172   0.6284440061  0.05533660553     -1.2653999 
5783         NO_ID           0.12   0.0891197085   0.3984027929   0.3264858917   0.1330361135    0.180994342             -5    14.45648103   0.8891776351  0.01601481689    -0.33831823 
5784         NO_ID  0.06450066977   0.1169620039   0.3185513784   0.3147697054   0.1711613844   0.1380753894   -3.470981383    10.90660208    1.426224452  0.02420895373    -0.18845981 
5785         NO_ID  0.06313197429   0.0622986601   0.4298073773   0.3725441268   0.1277431533   0.1791562114 -0.03576160461    10.25262845    1.369817985  0.02220586781    -0.19884771 
5786         NO_ID  0.09968404807   0.1196603775   0.3231916156   0.3275132351   0.1479148001   0.1645949718   -4.527162886    8.054144954    1.415281079  0.01774592501    -0.03277528 
5787         NO_ID  0.05693642055  0.09820347021   0.4943450708   0.4113628036   0.1638535837   0.1359949133    3.498120258     6.78218699      1.0700246  0.03638135956      -0.181885 
5788         NO_ID  0.04673825472  0.07927299682   0.3455879901   0.3227899284   0.1536115914   0.1874858212    4.837682137     8.05825594    1.179109267  0.03855471367    -0.32011616 
5789         NO_ID   0.1162788569   0.1182300425   0.3085071105            0.3   0.1468746778           0.19   -4.967002399    10.71788279    1.222831198  0.02014797578    -0.26192307 
5790         NO_ID  0.05584888402    0.113824094   0.4570280025            0.3   0.1420108158   0.1334553438             -5     10.0614609   0.9160740603  0.01002023417     0.18816015 
5791         NO_ID  0.04265139334  0.08402317943            0.3   0.3222114414    0.169445768   0.1668191127   -2.491319915    13.14658171    1.082941267   0.0134130477    -0.00434411 
5792         NO_ID  0.09453374562  0.09140159676   0.3558847267   0.3866219432   0.1801569682   0.1224357119    1.120755768    9.020563707    1.182028198  0.03772593909    -0.42228431 
5793         NO_ID  0.04420711369  0.08561505767   0.3412633551            0.3   0.1271488857   0.1605577735    4.397095001             15    1.142525817   0.0557667376     -1.1532991 
5794         NO_ID  0.05535692808   0.1013020926   0.4440011636   0.3204012055   0.1548325107   0.1589396396    1.536846573    5.333511035    1.207616458  0.02254149976      0.0839262 
5795         NO_ID  0.05170130305           0.12            0.5   0.4242683444   0.1891643059   0.1531540042    4.756637689    9.808190316   0.8221711877  0.04927494155     -0.6291496 
5796         NO_ID           0.12   0.1139408155   0.3097606669            0.3   0.1267170836           0.11    4.526166544     5.61042125    1.382618977  0.06185179565    -0.24704832 
5797         NO_ID  0.07178112086  0.09665220356            0.5    0.309756489   0.1199444197   0.1283632426              5             15   0.6821012489  0.04857123652     -1.1869166 
5798         NO_ID   0.0626916986   0.1023508037   0.4909906683   0.3750094967    0.126188366   0.1346081841    1.368651648    10.95315169   0.9657470893  0.03358295145    -0.49631512 
5799         NO_ID   0.0484468915   0.1028785063   0.3858160926            0.3           0.19   0.1689296897    4.784486688    8.296908964            1.5  0.06001922276      -0.550433 
5800         NO_ID           0.12   0.1147827298   0.3112349397   0.4344330709   0.1324365139   0.1408449361  -0.8535702372    5.311461491    1.143893081  0.02989799217     0.01672992 
5801         NO_ID  0.08857067372  0.08023305518   0.4137153288   0.3196097457   0.1432964889   0.1535902377   -4.916519693    10.98828802    1.410536983  0.01109158999     0.04660764 
5802         NO_ID   0.1119767105   0.0758689948            0.5   0.3376993371   0.1835398903   0.1239350164    1.401197589    12.19617897            0.5  0.03969097196     -0.6722953 
5803         NO_ID  0.09593924107   0.1194578366            0.5            0.3   0.1117877496   0.1747605156  -0.2490447827    10.75985638    1.248917687  0.04749357225     -0.7102355 
5804         NO_ID   0.1182560232           0.12   0.4732097361   0.3951562605   0.1295998425   0.1493845358    3.055436799    6.997774984    1.131909756  0.06213269167    -0.45770216 
5805         NO_ID  0.04891579584           0.12   0.4861443373   0.4466262181   0.1286637281   0.1381054892   -3.170308176    14.26407543    1.329057021   0.0365158349     -0.5188102 
5806         NO_ID  0.05958441148   0.1164922986   0.4768236706   0.4099233666   0.1769367719   0.1261541166              5    14.01774178   0.7720236129  0.05908381136     -1.2182242 
5807         NO_ID   0.1188931009           0.12   0.4732303673            0.5   0.1361159411           0.11    2.494801383    13.72682774   0.9376780732  0.07822567406     -1.4974852 
5808         NO_ID           0.04   0.1184052413    0.312950654   0.3564615781    0.180207544   0.1808990605    3.491505633    5.545882741    1.273382589  0.03467441209    -0.03760993 
5809         NO_ID           0.04   0.0634378905   0.4814185503   0.4164728005   0.1386852155   0.1783752998     1.10279731    12.23752145     1.25195586  0.02666196849    -0.36570501 
5810         NO_ID           0.12   0.1178357974   0.3062408269   0.3700053341   0.1374364498   0.1850048357   -4.316994104             15    0.860151573  0.02483603064     -0.5933778 
5811         NO_ID  0.06292376499  0.05061320811   0.4838245943   0.3765831944    0.121092485   0.1513441081              5    8.354637991   0.8571929168  0.03069424795    -0.27072537 
5812         NO_ID           0.12   0.0914069956   0.3375093963   0.4076524331   0.1445170083   0.1392984252    2.485736644    11.84285817    0.667992506  0.04674585068     -0.8257452 
5813         NO_ID  0.05071668043  0.09838767398   0.4707311117   0.3775621049    0.161116441   0.1518737958   0.9019214958    14.73338671    1.192280045  0.04538644534     -0.8868033 
5814         NO_ID  0.05218645177   0.1128024098            0.5    0.403377246   0.1863504299   0.1161032821   0.9638295537     10.7166106    1.077475155  0.03870614886     -0.5070697 
5815         NO_ID   0.1000764947  0.07880356986   0.3141551462   0.3253581963   0.1715518009   0.1458450972    3.553804716    10.11733642    1.462018962  0.05776557459     -0.8077688 
5816         NO_ID   0.1066567461           0.12   0.3826825097   0.3276543639   0.1408388109   0.1691164398   -4.044126758    10.60739966            1.5  0.02884917508    -0.38241863 
5817         NO_ID   0.1145733493  0.08956537927            0.3   0.4321082114   0.1323390219   0.1367630469    1.962766593    9.635604809    1.343879134    0.054018397     -0.6827086 
5818         NO_ID           0.12   0.1150150542   0.3132433207            0.3   0.1439020608   0.1529094348    2.369447284    8.658314091    1.183671912  0.05624129828     -0.6335584 
5819         NO_ID  0.08735805881  0.09174955767   0.4706402371   0.3081450414   0.1367546852           0.11    4.239638032    14.23583452    1.017173929  0.06364029687     -1.3505427 
5820         NO_ID  0.04917371843  0.09745628771    0.301878667   0.4466348441           0.19    0.186823727   -2.885876797    11.98187018    1.192837674  0.02111257155    -0.13384748 
5821         NO_ID  0.04279085931   0.1061366609   0.3204165597   0.3641258479   0.1724041975   0.1549402304    4.464854406    14.40681976    1.428746426  0.09116898196     -1.4987055 
5822         NO_ID  0.06299382157   0.1071821148   0.3166728041   0.3540997288   0.1464122826   0.1123748274              5    10.20572648    1.209228286   0.0640815859     -0.8177204 
5823         NO_ID  0.04016480903   0.0676282923   0.4323533448   0.4232962275   0.1594672929   0.1692099164   -1.655557061    13.36191464    1.246974877  0.01742102674    -0.11058581 
5824         NO_ID           0.04   0.1185117831   0.3093342759   0.3242797436     0.15717758    0.118056655  -0.9833301811             15    1.299628075  0.04401894022     -0.6780087 
5825         NO_ID   0.1128860098           0.12   0.3006699406    0.384567652   0.1408753076   0.1259594214    2.193927014    10.23556391      1.3877735  0.07586763577     -0.9588965 
5826         NO_ID    0.055141818  0.05735418472   0.3575206954   0.3248448158   0.1285172868   0.1150259057              5    12.52032645            1.5  0.05213352484     -0.9292644 
5827         NO_ID  0.04968660256   0.0989284118   0.4921668844   0.4178482504   0.1898863059   0.1180513948  -0.6036646885    11.47924666   0.9157159956  0.02177870455    -0.26369274 
5828         NO_ID   0.1003513395   0.1103019988   0.3634434002   0.3559040343   0.1355391228   0.1723453407   -3.929593692    13.86769167    1.106699455    0.023582732    -0.48381406 
5829         NO_ID  0.05276534982   0.1197686981   0.4629658452   0.3269079971   0.1661582127   0.1382283696    3.680913944    9.099328518    1.026245917  0.04704476515     -0.5094031 
5830         NO_ID  0.06228058903  0.06267781264   0.4984592425   0.4312559671   0.1192862552   0.1302891805   0.5079492564    10.81855069   0.8550815405  0.01844991934    -0.19849384 
5831         NO_ID    0.118509159           0.12   0.3280870209            0.3   0.1423204335   0.1357503284             -5    8.214052089    1.158535626  0.03615493358    -0.04666561 
5832         NO_ID  0.04615415811   0.1023295993   0.3874778717   0.3314535949           0.19   0.1693022772    1.928310426              5    1.384712713  0.02369444929     0.10300034 
5833         NO_ID           0.04   0.1043708647   0.3380336684   0.3579292701   0.1853189727           0.19              5              5    1.240471671   0.0333056579     0.00946754 
5834         NO_ID           0.12   0.1189694129   0.3068104967   0.3797497928   0.1803245115   0.1628112105   0.9503575935    8.786908533    1.286771595  0.05781855478     -0.6320701 
5835         NO_ID  0.05795981328   0.0744564752   0.4734157659   0.4291637917   0.1496221482    0.178144457              5    8.040902694    1.171541478  0.04489830308    -0.39894563 
5836         NO_ID   0.1125656494   0.1113775046   0.4911847775            0.5   0.1336142946   0.1785322334    2.009036345    13.28455103   0.8432474844  0.06508165145     -1.2622468 
5837         NO_ID  0.06919280299  0.05614178871   0.4660846615    0.441871224    0.126343343   0.1170915202  -0.2848116518    8.373342844   0.7167104015  0.01272984638      0.0536657 
5838         NO_ID  0.05799563354  0.09966386842   0.4824247072   0.4135399065           0.19   0.1125312151    4.418154861    13.14957886    1.114140328  0.06709214758     -1.1917158 
5839         NO_ID   0.1121006636           0.12   0.4868073876   0.3742608123   0.1243263973   0.1192700135              5    7.924933325    1.078831737  0.07506812426     -0.6875722 
5840         NO_ID  0.06067201682           0.12   0.4228053227    0.372836515   0.1231167073           0.19   -3.769348081    10.79149308    1.489176354  0.02922181071    -0.22308815 
5841         NO_ID           0.12  0.08040528058            0.5   0.3393978325   0.1858076909   0.1195015212    3.638187476    8.964182285   0.5520907742  0.04924266449     -0.5350693 
5842         NO_ID           0.12    0.108185538   0.3435894954   0.3451471098     0.13907015   0.1550781081    4.149231169    8.520825353    1.158523188  0.06886891434     -0.7250184 
5843         NO_ID           0.12           0.12   0.3403542318    0.323050774   0.1430125034   0.1328863579   -4.281484456     8.05496187    1.169866039  0.03306817101    -0.09097308 
5844         NO_ID  0.04368660572   0.1165379144   0.3751855568   0.3313522047   0.1345485565   0.1795830829    1.695912343    14.56209597    1.192915685  0.05661738019     -1.0176265 
5845         NO_ID    0.111860181           0.12            0.5            0.3   0.1478837603    0.151397761    2.155498202    10.23898637    1.109409255  0.06488112605     -0.9105151 
5846         NO_ID  0.07635542993  0.07089412809   0.4669595367   0.3751510211    0.117072072   0.1295709337    1.533348805    12.27141724    1.294045881   0.0382132429     -0.6881177 
5847         NO_ID   0.0615081949  0.08634795204            0.5   0.3462764759   0.1163521693   0.1422125708              5    14.47999256   0.7243298962  0.04428089907     -1.0400782 
5848         NO_ID           0.04  0.09332832317   0.4593215646   0.3869117612   0.1424540028           0.11 -0.003122187851    10.29530483   0.9212361375  0.01772568141    -0.11092013 
5849         NO_ID   0.1177428092           0.12   0.4550247476   0.3448760696   0.1662037918   0.1243704223    3.058739485    5.614491199      1.1611603   0.0528396629    -0.21427596 
5850         NO_ID  0.05165891051  0.05524807049   0.4883360207   0.4519302053   0.1249884931   0.1301635103   0.4697650341    8.446517713   0.8967995067  0.01307459607       0.044025 
5851         NO_ID           0.12           0.12            0.5   0.4254198339   0.1857447183   0.1512569548   -3.513338755             15   0.9557625591  0.03833575333     -0.9626592 
5852         NO_ID  0.05339167323  0.09582243495   0.3036874831   0.3828414624   0.1337109321   0.1566990774    1.174543897    5.647267335    1.198639581  0.02060764249     0.09258324 
5853         NO_ID   0.1184870417   0.1096640891            0.3   0.3024468311   0.1620236314   0.1894363332   -4.071837817             15   0.8344671415  0.01053658243     -0.5515608 
5854         NO_ID   0.1067880562  0.07623294899    0.332911168   0.3785183707   0.1730798952   0.1174893813   0.9491462203    9.973221243      1.3216039  0.03694749173     -0.5240098 
5855         NO_ID           0.04  0.04840735496            0.3   0.4722128422   0.1388427948   0.1734304924   0.3321589817    10.68374403    1.263396999  0.01622907407    -0.04671955 
5856         NO_ID           0.12    0.113564187   0.3801236571   0.4322269468   0.1395358184   0.1462477641   -2.172284648    6.490886431    1.147648513  0.02768175154    -0.07778776 
5857         NO_ID           0.04  0.08938531449   0.3549017522   0.3524261645    0.163313401   0.1646822116   -2.997502804    13.81418444    1.118981461  0.01491357167    -0.02158099 
5858         NO_ID  0.09385299216  0.04552997462            0.5   0.3687272139   0.1254656466   0.1575269975              5    9.949863757    1.152095712  0.04863761306     -0.6977001 
5859         NO_ID           0.04   0.0971324188            0.3    0.345799964   0.1473482014   0.1414392406    4.327211319    14.10436043            1.5  0.07955422894     -1.3312343 
5860         NO_ID           0.04  0.06068390364   0.4340880619    0.307669589   0.1587558578   0.1740871683  -0.3781916376    11.72362649    1.110436282  0.01442754096    -0.05755454 
5861         NO_ID  0.08489935067  0.07944093666    0.484984927   0.3233212635   0.1457809499   0.1595689973   -4.400582377    10.66067943    1.375598831  0.01272553564     -6.515e-05 
5862         NO_ID  0.05057582089  0.05307269306   0.3503409512   0.3569849576   0.1248722513   0.1189214634              5     11.0544347            1.5  0.04565838747     -0.6852496 
5863         NO_ID           0.04  0.09461792401            0.5            0.3   0.1162068132   0.1361988218    3.331159298    14.71643666    1.255444292  0.05663029322     -1.0921084 
5864         NO_ID   0.0843149774  0.07621831881   0.4128308567   0.4083588482   0.1538547512    0.139064813    1.205658129     10.1383151    1.493629632  0.03996824047     -0.5342643 
5865         NO_ID   0.1093459113  0.08535491601            0.3   0.3341770968   0.1592331228   0.1594711549    1.016625031    11.54940143   0.5485367621  0.02870997332    -0.48922521 
